sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z051806,卷九十五#p067#s3,95,卷九十五,67,3,卷九十五#p067,然又却只是一箇道理。,然又却只是一箇道理,9,True,False,li_only,"{""raw"": ""(雉/)""}","[{""level"": 2, ""text"": ""程子之書一(凡入近思録者皆/依次第類為此卷)""}]"
Z029817,卷五十九#p162#s1,59,卷五十九,162,1,卷五十九#p162,"問伊川曰:""心本善,流入於不善,須理㑹伊川此語,若不知心本善,只管去把定這箇心,教在裏,只可静坐。",問伊川曰心本善流入於不善須理㑹伊川此語若不知心本善只管去把定這箇心教在裏只可静坐,40,True,False,li_only,,"[{""level"": 2, ""text"": ""孟子九""}, {""level"": 3, ""text"": ""告子上""}, {""level"": 4, ""text"": ""性猶杞栁章""}, {""level"": 4, ""text"": ""性猶湍水章""}, {""level"": 4, ""text"": ""生之謂性章""}, {""level"": 4, ""text"": ""食色性也章""}, {""level"": 4, ""text"": ""性無善無不善章""}, {""level"": 4, ""text"": ""富嵗子弟多賴章""}, {""level"": 4, ""text"": ""牛山之木章""}, {""level"": 4, ""text"": ""魚我所欲章""}, {""level"": 4, ""text"": ""仁人心也章""}, {""level"": 4, ""text"": ""人之於身也章""}, {""level"": 4, ""text"": ""公都子問鈞是人也章""}, {""level"": 4, ""text"": ""有天爵者章""}, {""level"": 4, ""text"": ""欲貴者人之同心章""}, {""level"": 4, ""text"": ""仁之勝不仁也章""}, {""level"": 4, ""text"": ""五榖種之羙者章""}, {""level"": 3, ""text"": ""告子下""}, {""level"": 4, ""text"": ""任人有問屋廬子章""}, {""level"": 4, ""text"": ""曹交問曰章""}, {""level"": 4, ""text"": ""淳于髠曰先名實者章""}, {""level"": 4, ""text"": ""魯欲使慎子為將軍章""}, {""level"": 4, ""text"": ""舜發於畎畝章""}, {""level"": 4, ""text"": ""教亦多術矣章""}]"
Z007262,卷十六#p023#s2,16,卷十六,23,2,卷十六#p023,"然民之所以感動者,由其本有此理。",然民之所以感動者由其本有此理,14,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""大學三""}, {""level"": 3, ""text"": ""傳一章釋眀眀徳""}, {""level"": 3, ""text"": ""傳二章釋新民""}, {""level"": 3, ""text"": ""傳三章釋止於至善""}, {""level"": 3, ""text"": ""傳四章釋本末""}, {""level"": 3, ""text"": ""傳五章釋格物致知""}, {""level"": 3, ""text"": ""𫝊六章釋誠意""}, {""level"": 3, ""text"": ""𫝊七章釋正心脩身""}, {""level"": 3, ""text"": ""𫝊八章釋脩身齊家""}, {""level"": 3, ""text"": ""𫝊九章釋齊家治國""}, {""level"": 3, ""text"": ""𫝊十章釋治國平天下""}]"
Z005336,卷十三#p047#s2,13,卷十三,47,2,卷十三#p047,"又曰:""是便是理。",又曰是便是理,6,True,False,li_only,"{""raw"": ""(節/)""}","[{""level"": 2, ""text"": ""學七""}, {""level"": 3, ""text"": ""力行""}]"
Z053671,卷九十八#p055#s5,98,卷九十八,55,5,卷九十八#p055,"若使不用修爲之功,則雖聖人之才,未必成性,然有聖人之才,則自無不修爲之理。",若使不用修爲之功則雖聖人之才未必成性然有聖人之才則自無不修爲之理,32,True,False,li_only,"{""raw"": ""(端蒙/)""}","[{""level"": 2, ""text"": ""張子書之一(凡入近思/者為此卷)""}]"
Z040261,卷七十四#p093#s2,74,卷七十四,93,2,卷七十四#p093,三節各說一理。,三節各說一理,6,True,False,li_only,"{""raw"": ""(淵/)""}","[{""level"": 2, ""text"": ""易十""}, {""level"": 3, ""text"": ""上繫上""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章(分章今/依夲義)""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}]"
Z016374,卷二十九#p102#s1,29,卷二十九,102,1,卷二十九#p102,"叔器再反覆説前意,先生曰:""且麄説人之生,各具此理,但是人不見此理,這裏都黒窣窣地,如猫兒狗子,饑便待物事喫,困便睡,到富貴,便極聲色之奉,一貧賤便憂愁無聊。",叔器再反覆説前意先生曰且麄説人之生各具此理但是人不見此理這裏都黒窣窣地如猫兒狗子饑便待物事喫困便睡到富貴便極聲色之奉一貧賤便憂愁無聊,66,True,False,li_only,"{""raw"": ""(義/剛)""}","[{""level"": 2, ""text"": ""論語十一""}, {""level"": 3, ""text"": ""公冶長下""}, {""level"": 4, ""text"": ""子路有聞章""}, {""level"": 4, ""text"": ""子貢問曰孔文子章""}, {""level"": 4, ""text"": ""子謂子産章""}, {""level"": 4, ""text"": ""臧文仲居蔡章""}, {""level"": 4, ""text"": ""子張問曰令尹子文章""}, {""level"": 4, ""text"": ""季文子三思而後行章""}, {""level"": 4, ""text"": ""寗武子邦有道則知章""}, {""level"": 4, ""text"": ""子在陳章""}, {""level"": 4, ""text"": ""伯夷叔齊章""}, {""level"": 4, ""text"": ""孰謂微生高直章""}, {""level"": 4, ""text"": ""巧言令色足恭章""}, {""level"": 4, ""text"": ""顔淵季路侍章""}, {""level"": 4, ""text"": ""己矣乎章""}, {""level"": 4, ""text"": ""十室之邑章""}]"
Z036695,卷六十九#p102#s4,69,卷六十九,102,4,卷六十九#p102,這般底難十分理㑹。,這般底難十分理㑹,8,True,False,li_only,"{""raw"": ""(闕/)""}","[{""level"": 2, ""text"": ""易五""}, {""level"": 4, ""text"": ""乾下""}, {""level"": 4, ""text"": ""坤""}]"
Z053830,卷九十八#p090#s3,98,卷九十八,90,3,卷九十八#p090,"予兹藐焉,混然中處,便是分殊而理一。",予兹藐焉混然中處便是分殊而理一,15,True,False,li_only,"{""raw"": ""(謨/)""}","[{""level"": 2, ""text"": ""張子書之一(凡入近思/者為此卷)""}]"
Z051480,卷九十五#p024#s34,95,卷九十五,24,34,卷九十五#p024,"""(直卿云:""㸔來神字,夲不專説氣也,可就理上説。",直卿云㸔來神字夲不專説氣也可就理上説,18,True,True,both,,"[{""level"": 2, ""text"": ""程子之書一(凡入近思録者皆/依次第類為此卷)""}]"
Z013622,卷二十五#p067#s1,25,卷二十五,67,1,卷二十五#p067,"問知禘之說,則理無不明,誠無不格,治天下不為難矣。",問知禘之說則理無不明誠無不格治天下不為難矣,21,True,False,li_only,"{""raw"": ""(廣/)""}","[{""level"": 2, ""text"": ""論語七""}, {""level"": 3, ""text"": ""八佾篇""}, {""level"": 4, ""text"": ""孔子謂季氏章""}, {""level"": 4, ""text"": ""三家者以雍徹章""}, {""level"": 4, ""text"": ""人而不仁如禮何章""}, {""level"": 4, ""text"": ""林放問禮之本章""}, {""level"": 4, ""text"": ""夷狄之有君章""}, {""level"": 4, ""text"": ""季氏旅於泰山章""}, {""level"": 4, ""text"": ""君子無所争章""}, {""level"": 4, ""text"": ""巧笑倩兮章""}, {""level"": 4, ""text"": ""夏禮吾能言之章""}, {""level"": 4, ""text"": ""禘自既灌而往者二章""}, {""level"": 4, ""text"": ""祭如在章""}, {""level"": 4, ""text"": ""與其媚於奥章""}, {""level"": 4, ""text"": ""周監於二代章""}, {""level"": 4, ""text"": ""子入太廟章""}, {""level"": 4, ""text"": ""射不主皮章""}, {""level"": 4, ""text"": ""子貢欲去告朔之餼羊章""}, {""level"": 4, ""text"": ""事君盡禮章""}, {""level"": 4, ""text"": ""君使臣以禮章""}, {""level"": 4, ""text"": ""關雎樂而不淫章""}, {""level"": 4, ""text"": ""哀公問宰我章""}, {""level"": 4, ""text"": ""管仲之器小哉章""}, {""level"": 4, ""text"": ""子語魯太師樂章""}, {""level"": 4, ""text"": ""儀封人請見章""}, {""level"": 4, ""text"": ""子謂韶盡美矣章""}, {""level"": 4, ""text"": ""居上不寛章""}]"
Z045620,卷八十三#p032#s4,83,卷八十三,32,4,卷八十三#p032,"史學者記得事却詳,於道理上便差,經學者於義理上有功,然記事多悮。",史學者記得事却詳於道理上便差經學者於義理上有功然記事多悮,28,True,False,li_only,"{""raw"": ""(㽦/)""}","[{""level"": 2, ""text"": ""春秋""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 4, ""text"": ""經(傳附/)""}, {""level"": 3, ""text"": ""有兩處說皆作刑罰字說(義剛○/十二年)""}]"
Z012462,卷二十三#p111#s18,23,卷二十三,111,18,卷二十三#p111,"""問:""范公說""從心所以養血氣如何?""曰:""更沒理㑹。",問范公說從心所以養血氣如何曰更沒理㑹,18,True,True,both,"{""raw"": ""(榦/)""}","[{""level"": 2, ""text"": ""論語五""}, {""level"": 3, ""text"": ""為政篇上""}, {""level"": 4, ""text"": ""為政以德章""}, {""level"": 4, ""text"": ""詩三百章""}, {""level"": 4, ""text"": ""道之以政章""}, {""level"": 4, ""text"": ""吾十有五而志于學章""}, {""level"": 4, ""text"": ""孟懿子問孝至子夏問孝章""}]"
Z019368,卷三十四#p153#s3,34,卷三十四,153,3,卷三十四#p153,"人若以自脩為心,則舉天下萬物,凡有感乎前者,無非足以發吾義理之正。",人若以自脩為心則舉天下萬物凡有感乎前者無非足以發吾義理之正,29,True,False,li_only,"{""raw"": ""(䕫孫/)""}","[{""level"": 2, ""text"": ""論語十六""}, {""level"": 3, ""text"": ""述而篇""}, {""level"": 4, ""text"": ""述而不作章""}, {""level"": 4, ""text"": ""黙而識之章""}, {""level"": 4, ""text"": ""徳之不脩章""}, {""level"": 4, ""text"": ""子之燕居章""}, {""level"": 4, ""text"": ""甚矣吾衰章""}, {""level"": 4, ""text"": ""志於道章""}, {""level"": 4, ""text"": ""自行束脩章""}, {""level"": 4, ""text"": ""不憤不啓章""}, {""level"": 4, ""text"": ""子食於有喪者之側章""}, {""level"": 4, ""text"": ""子謂顔淵曰章""}, {""level"": 4, ""text"": ""富而可求章""}, {""level"": 4, ""text"": ""子在齊聞韶章""}, {""level"": 4, ""text"": ""冉有曰夫子為衞君乎章""}, {""level"": 4, ""text"": ""飯疏食章""}, {""level"": 4, ""text"": ""加我數年章""}, {""level"": 4, ""text"": ""子所雅言章""}, {""level"": 4, ""text"": ""葉公問孔子於子路章""}, {""level"": 4, ""text"": ""我非生而知之者章""}, {""level"": 4, ""text"": ""子不語怪力亂神章""}, {""level"": 4, ""text"": ""三人行章""}, {""level"": 4, ""text"": ""天生徳於予章""}, {""level"": 4, ""text"": ""二三子以我為隠乎章""}, {""level"": 4, ""text"": ""子以四教章""}, {""level"": 4, ""text"": ""聖人吾不得而見之章""}, {""level"": 4, ""text"": ""盖有不知而作之者章""}, {""level"": 4, ""text"": ""仁逺乎哉章""}, {""level"": 4, ""text"": ""陳司敗問昭公章""}, {""level"": 4, ""text"": ""子與人歌而善章""}, {""level"": 4, ""text"": ""文莫吾猶人也章""}, {""level"": 4, ""text"": ""若聖與仁章""}, {""level"": 4, ""text"": ""子疾病章""}, {""level"": 4, ""text"": ""奢則不孫章""}, {""level"": 4, ""text"": ""君子坦蕩蕩章""}, {""level"": 4, ""text"": ""子温而厲章""}]"
Z053574,卷九十八#p037#s10,98,卷九十八,37,10,卷九十八#p037,"某時爲學,雖畧理㑹得,有不理㑹得處,便也恁地過了,及見李先生後,方知得是恁地下工夫。",某時爲學雖畧理㑹得有不理㑹得處便也恁地過了及見李先生後方知得是恁地下工夫,36,True,False,li_only,,"[{""level"": 2, ""text"": ""張子書之一(凡入近思/者為此卷)""}]"
Z059439,卷一百十六#p013#s2,116,卷一百十六,13,2,卷一百十六#p013,"若恁底時,病痛自去,義理自明。",若恁底時病痛自去義理自明,12,True,False,li_only,"{""raw"": ""(佐/)""}","[{""level"": 2, ""text"": ""朱子十三""}, {""level"": 3, ""text"": ""訓門人四""}]"
Z005775,卷十四#p004#s2,14,卷十四,4,2,卷十四#p004,"書只是明得道理,却要人做出書中所説聖賢工夫來。",書只是明得道理却要人做出書中所説聖賢工夫來,21,True,False,li_only,"{""raw"": ""(謙/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z014901,卷二十七#p047#s19,27,卷二十七,47,19,卷二十七#p047,"""又云:""且看《論語》,如鄉黨等處,待人接物,千頭萬状,是多少般,聖人只是這一箇道理做出去。",又云且看論語如鄉黨等處待人接物千頭萬状是多少般聖人只是這一箇道理做出去,35,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z061291,卷一百十九#p019#s4,119,卷一百十九,19,4,卷一百十九#p019,"某舊讀書,㸔此一書,只㸔此一書,那裏得恁閒工夫?録人文字,廷秀道夫,都未理㑹得這箇工夫。",某舊讀書㸔此一書只㸔此一書那裏得恁閒工夫録人文字廷秀道夫都未理㑹得這箇工夫,37,True,False,li_only,"{""raw"": ""(道夫/)""}","[{""level"": 2, ""text"": ""朱子十六""}, {""level"": 3, ""text"": ""訓門人七""}]"
Z002281,卷五#p021#s1,5,卷五,21,1,卷五#p021,"心之理是太極,心之動靜是隂陽。",心之理是太極心之動靜是隂陽,13,True,False,li_only,"{""raw"": ""(振/)""}","[{""level"": 2, ""text"": ""性理二""}, {""level"": 3, ""text"": ""性情心意等名義""}]"
Z048287,卷八十九#p028#s1,89,卷八十九,28,1,卷八十九#p028,"器逺問:""安常習故是如何?""曰:""且如親生父母,子合當安之,到得立為伯叔後,疑於伯叔父有不安者,這也是理合當如此。",器逺問安常習故是如何曰且如親生父母子合當安之到得立為伯叔後疑於伯叔父有不安者這也是理合當如此,46,True,False,li_only,"{""raw"": ""(賀孫○以/下服制)""}","[{""level"": 2, ""text"": ""禮六""}, {""level"": 3, ""text"": ""冠昏䘮""}, {""level"": 4, ""text"": ""總論""}, {""level"": 4, ""text"": ""冠""}, {""level"": 4, ""text"": ""昏""}, {""level"": 4, ""text"": ""喪""}]"
Z060756,卷一百十八#p049#s18,118,卷一百十八,49,18,卷一百十八#p049,"天下只有箇道理,聖人説許多説話,都要理㑹,豈可只去理㑹説仁處,不説仁處,便掉了不管?子思做《中庸》,大段周密,不易去思量。",天下只有箇道理聖人説許多説話都要理㑹豈可只去理㑹説仁處不説仁處便掉了不管子思做中庸大段周密不易去思量,50,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十五""}, {""level"": 3, ""text"": ""訓門人六""}]"
Z060834,卷一百十八#p058#s12,118,卷一百十八,58,12,卷一百十八#p058,"""又曰:""㸔來不要作《春秋義》,可别治甚經?""(訓倪○時舉云:""問游和之曾/㸔甚文字?""曰:""某以春秋應舉)(粗用力於此經,似不免有科第之心,故不知理義之/要。",又曰㸔來不要作春秋義可别治甚經訓倪時舉云問游和之曾㸔甚文字曰某以春秋應舉粗用力於此經似不免有科第之心故不知理義之要,57,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十五""}, {""level"": 3, ""text"": ""訓門人六""}]"
Z039848,卷七十四#p006#s1,74,卷七十四,6,1,卷七十四#p006,"天尊地卑,上一截,皆説面前道理,下一截是説《易書。",天尊地卑上一截皆説面前道理下一截是説易書,20,True,False,li_only,"{""raw"": ""(淵/)""}","[{""level"": 2, ""text"": ""易十""}, {""level"": 3, ""text"": ""上繫上""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章(分章今/依夲義)""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}]"
Z059225,卷一百十五#p035#s6,115,卷一百十五,35,6,卷一百十五#p035,"大處有大闔闢,小處有小闔闢,大處有大消長,小處有小消長,此理萬古不易。",大處有大闔闢小處有小闔闢大處有大消長小處有小消長此理萬古不易,30,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十二""}, {""level"": 3, ""text"": ""訓門人三""}]"
Z002857,卷六#p075#s16,6,卷六,75,16,卷六#p075,"體仁足以長人,以仁為體,而温厚慈愛之理,由此發出也。",體仁足以長人以仁為體而温厚慈愛之理由此發出也,22,True,False,li_only,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""性理三""}, {""level"": 3, ""text"": ""仁義禮智等名義""}]"
Z018175,卷三十三#p038#s3,33,卷三十三,38,3,卷三十三#p038,"但以事理切磨講究,自是心亨。",但以事理切磨講究自是心亨,12,True,False,li_only,"{""raw"": ""(謨/)""}","[{""level"": 2, ""text"": ""論語十五""}, {""level"": 3, ""text"": ""雍也篇四""}, {""level"": 4, ""text"": ""齊一變至於魯章""}, {""level"": 4, ""text"": ""觚不觚章""}, {""level"": 4, ""text"": ""井有仁焉章""}, {""level"": 4, ""text"": ""君子博學扵文章""}, {""level"": 4, ""text"": ""子見南子章""}, {""level"": 4, ""text"": ""中庸之為徳章""}, {""level"": 4, ""text"": ""子貢曰如有博施扵民章""}]"
Z043025,卷七十八#p226#s9,78,卷七十八,226,9,卷七十八#p226,"人心者,人欲也,危者,危殆也;道心者,天理也;㣲者,精㣲也。",人心者人欲也危者危殆也道心者天理也㣲者精㣲也,22,True,False,li_only,,"[{""level"": 2, ""text"": ""尚書一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""堯典""}, {""level"": 3, ""text"": ""舜典""}, {""level"": 3, ""text"": ""大禹謨""}, {""level"": 3, ""text"": ""臯陶謨""}, {""level"": 3, ""text"": ""益稷""}]"
Z071582,卷一百四十#p110#s1,140,卷一百四十,110,1,卷一百四十#p110,"忠信、進徳終日以下,是説此一理,後言形氣今古人我皆一統,神如在上在左右是道體徧滿。",忠信進徳終日以下是説此一理後言形氣今古人我皆一統神如在上在左右是道體徧滿,36,True,True,both,,"[{""level"": 2, ""text"": ""論文下(詩/)""}, {""level"": 3, ""text"": ""拾遺(編成而又有/遺者萃此)""}, {""level"": 3, ""text"": ""問遺書""}]"
Z015037,卷二十七#p056#s14,27,卷二十七,56,14,卷二十七#p056,"這一箇道理,從頭貫将去,如一源之水,流出為千條萬派,不可謂下流者,不是此一源之水。",這一箇道理從頭貫将去如一源之水流出為千條萬派不可謂下流者不是此一源之水,35,True,False,li_only,,"[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z046693,卷八十六#p001#s2,86,卷八十六,1,2,卷八十六#p001,"只為學有先後,先須理㑹自家身心合做底學周禮》却是後一截事,而今且把來說㸔,還有一句干渉吾人身心上事否?""",只為學有先後先須理㑹自家身心合做底學周禮却是後一截事而今且把來說㸔還有一句干渉吾人身心上事否,46,True,False,li_only,,"[{""level"": 2, ""text"": ""禮三""}, {""level"": 4, ""text"": ""周禮""}, {""level"": 4, ""text"": ""總論""}, {""level"": 4, ""text"": ""論近世諸儒說""}, {""level"": 4, ""text"": ""天官""}, {""level"": 4, ""text"": ""地官""}, {""level"": 4, ""text"": ""春官""}, {""level"": 4, ""text"": ""夏官""}, {""level"": 4, ""text"": ""秋官""}, {""level"": 4, ""text"": ""冬官""}]"
Z067963,卷一百三十二#p063#s1,132,卷一百三十二,63,1,卷一百三十二#p063,"辛幼安亦是箇人才,豈有使不得之理?但眀賞罰,則彼自服矣。",辛幼安亦是箇人才豈有使不得之理但眀賞罰則彼自服矣,24,True,False,li_only,"{""raw"": ""(人/傑)""}","[{""level"": 2, ""text"": ""本朝六""}, {""level"": 3, ""text"": ""中興至今人物下""}]"
Z010208,卷二十#p064#s7,20,卷二十,64,7,卷二十#p064,"人臣之諫君,亦有箇宛轉底道理。",人臣之諫君亦有箇宛轉底道理,13,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""論語二""}, {""level"": 3, ""text"": ""學而篇上""}, {""level"": 4, ""text"": ""子曰學而時習之章""}, {""level"": 4, ""text"": ""有子曰其為人也孝弟章""}, {""level"": 4, ""text"": ""巧言令色章""}]"
Z051502,卷九十五#p028#s1,95,卷九十五,28,1,卷九十五#p028,"其體則謂之《易,其理則謂之道,其用則謂之神。",其體則謂之易其理則謂之道其用則謂之神,18,True,False,li_only,"{""raw"": ""(人傑○㽦/録别出)""}","[{""level"": 2, ""text"": ""程子之書一(凡入近思録者皆/依次第類為此卷)""}]"
Z028382,卷五十七#p032#s4,57,卷五十七,32,4,卷五十七#p032,"如禽獸中,有父子相愛,雌雄有别之類,只有一兩路眀,其他道理,便都不通,便推不去。",如禽獸中有父子相愛雌雄有别之類只有一兩路眀其他道理便都不通便推不去,33,True,False,li_only,,"[{""level"": 2, ""text"": ""孟子七""}, {""level"": 3, ""text"": ""離婁下""}, {""level"": 4, ""text"": ""舜生於諸馮章""}, {""level"": 4, ""text"": ""子産聴鄭國之政章""}, {""level"": 4, ""text"": ""中也養不中章""}, {""level"": 4, ""text"": ""言人之不善章""}, {""level"": 4, ""text"": ""仲尼不為己甚章""}, {""level"": 4, ""text"": ""大人者章""}, {""level"": 4, ""text"": ""養生者章""}, {""level"": 4, ""text"": ""君子深造之以道章""}, {""level"": 4, ""text"": ""博學而詳説之章""}, {""level"": 4, ""text"": ""徐子曰章""}, {""level"": 4, ""text"": ""人之所以異於禽獸章""}, {""level"": 4, ""text"": ""禹惡㫖酒章""}, {""level"": 4, ""text"": ""王者之迹熄章""}, {""level"": 4, ""text"": ""可以取章""}, {""level"": 4, ""text"": ""天下之言性也章""}, {""level"": 4, ""text"": ""君子所以異於人者章""}, {""level"": 4, ""text"": ""禹稷當平世章""}, {""level"": 4, ""text"": ""公都子問匡章章""}]"
Z046101,卷八十三#p123#s4,83,卷八十三,123,4,卷八十三#p123,"㸔已前《春秋》文字雖觕,尚知有聖人明道正誼道理,尚可㸔。",㸔已前春秋文字雖觕尚知有聖人明道正誼道理尚可㸔,23,True,False,li_only,"{""raw"": ""(㝢○論合/經之弊)""}","[{""level"": 2, ""text"": ""春秋""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 4, ""text"": ""經(傳附/)""}, {""level"": 3, ""text"": ""有兩處說皆作刑罰字說(義剛○/十二年)""}]"
Z008979,卷十八#p050#s1,18,卷十八,50,1,卷十八#p050,"敬則心存,心存則理具,於此而得失可驗。",敬則心存心存則理具於此而得失可驗,16,True,False,li_only,"{""raw"": ""(道夫/)""}","[{""level"": 2, ""text"": ""大學五(或問下/)""}, {""level"": 3, ""text"": ""獨其所謂格物致知者一段""}, {""level"": 3, ""text"": ""然則吾子之意亦可得而悉聞一段""}, {""level"": 3, ""text"": ""近世大儒有為格物致知之説一段""}, {""level"": 3, ""text"": ""傳六章""}, {""level"": 3, ""text"": ""傳七章""}, {""level"": 3, ""text"": ""傳九章""}, {""level"": 3, ""text"": ""傳十章""}]"
Z033985,卷六十五#p036#s1,65,卷六十五,36,1,卷六十五#p036,"天下道理,只是一箇包兩箇易》便只説到八箇䖏住洪範》説到十数住五行,五箇便有十箇,甲乙便是兩箇木,丙丁便是兩箇火,戊巳便是兩箇土,金水亦然。",天下道理只是一箇包兩箇易便只説到八箇䖏住洪範説到十数住五行五箇便有十箇甲乙便是兩箇木丙丁便是兩箇火戊巳便是兩箇土金水亦然,60,True,False,li_only,"{""raw"": ""(義/剛)""}","[{""level"": 2, ""text"": ""易一""}, {""level"": 3, ""text"": ""綱領上""}, {""level"": 4, ""text"": ""隂陽""}, {""level"": 2, ""text"": ""(方子録云隂陽論推行底只是一箇對峙/底則是两箇如日月水火之類是两箇)""}, {""level"": 4, ""text"": ""數""}, {""level"": 4, ""text"": ""河圖洛書""}, {""level"": 4, ""text"": ""伏羲卦畫先天圖""}]"
Z069763,卷一百三十七#p022#s2,137,卷一百三十七,22,2,卷一百三十七#p022,"文公見得大意已分明,但不曾去子細理㑹,如原道之類,不易得也。",文公見得大意已分明但不曾去子細理㑹如原道之類不易得也,26,True,False,li_only,"{""raw"": ""(時/舉)""}","[{""level"": 2, ""text"": ""戰國漢唐諸子""}]"
Z030777,卷六十一#p019#s5,61,卷六十一,19,5,卷六十一#p019,"夫口之欲食、目之欲色、耳之欲聲、鼻之欲臭、四肢之欲安佚,如何自㑹恁地?這固是天理之自然,然理附於氣,這許多却從血氣軀殻上發出来,故君子不當以此為主,而以天命之理為主,都不把那箇當事,但看這理合如何。",夫口之欲食目之欲色耳之欲聲鼻之欲臭四肢之欲安佚如何自㑹恁地這固是天理之自然然理附於氣這許多却從血氣軀殻上發出来故君子不當以此為主而以天命之理為主都不把那箇當事但看這理合如何,86,True,True,both,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""孟子十一""}, {""level"": 3, ""text"": ""盡心下""}, {""level"": 4, ""text"": ""盡信書章""}, {""level"": 4, ""text"": ""舜之飯糗茹草章""}, {""level"": 4, ""text"": ""好名之人章""}, {""level"": 4, ""text"": ""民為貴章""}, {""level"": 4, ""text"": ""仁也者人也章""}, {""level"": 4, ""text"": ""貉稽曰章""}, {""level"": 4, ""text"": ""口之於味也章""}, {""level"": 4, ""text"": ""浩生不害問曰章""}, {""level"": 4, ""text"": ""逃墨必歸於楊章""}, {""level"": 4, ""text"": ""盆成括仕於齊章""}, {""level"": 4, ""text"": ""人皆有所不忍章""}, {""level"": 4, ""text"": ""言近而指逺章""}, {""level"": 4, ""text"": ""堯舜性者也章""}, {""level"": 4, ""text"": ""說大人則藐之章""}, {""level"": 4, ""text"": ""養心莫善於寡欲章""}, {""level"": 4, ""text"": ""曾晢嗜羊棗章""}, {""level"": 4, ""text"": ""萬章問孔子在陳章""}, {""level"": 4, ""text"": ""由堯舜至於湯章""}]"
