sentence_id,text,consensus_label
Z063129,"如《逰古山詩》,又何消説着?他?只是他稍理㑹得,便自要説,又説得不着。",N
Z063130,"如東坡子由見得箇道理,更不成道理,又却便開心見膽,説教人理㑹得。",N
Z063131,"又曰:""他那得似子静?子静却是見得箇道理,却成一部禪,他和禪識不得。",N
Z063142,"凡説道理,先大拍下,然欽夫後靣,却自有説,諸公却只學得那大拍頭。",N
Z063146,"我畢竟説從古聖賢已行底道理,不是為姦為盜,怕説與人,不知我説出,便有甚罪過。",N
Z063183,"器逺言:""鄉間諸先生所以要教人就事上理㑹教著實,縁是向時諸公,多是清談,終於敗事。",N
Z063190,"""曰:""陳先生要人就事上理會教實之意,盖怕下梢用處不足。",N
Z063191,"如司馬公居洛六稔,只理㑹得箇《通鑑》,到元祐出來做事,却有未盡處,所以激後來之禍。",N
Z063212,"若更加旌賞,却惹得後來許多羣小不服,今又都沒理㑹,怕道要做朋黨。",N
Z063221,"只如韋𤣥成傳廟議,渠自不理㑹得,却引《周禮守桃掌守先王、先公之廟祧注去先公之遷主,藏於后稷之廟,先王之遷主,藏於文、武之廟,遂謂周后稷别廟。",N
Z063253,"他只要理㑹得許多做刼盜底道理,待學他做。",N
Z063261,"嘗得一書來,言:""世間有一般魁偉底道理,自不亂於三綱五常。",N
Z063262,"""既説不亂三綱五常,又説别是箇魁偉底道理,却是箇甚麽物事?也是亂道,他不説破,只是籠統恁地説以謾人,及人理㑹得來,都無效驗時,他又説:""你是未曉到這裏,他自也曉不得。",N
Z063275,"問陸梭山《同異辨》曰:""若本有,却,如何掃蕩得;若本無,却如何建立得?他以佛氏亦曉得理,如既曉得理後,却將一箇空底物事,來,口頭説時,佛不到今日了。",N
Z063276,"他自見得一箇道理,只是空。",N
Z063277,"又日佛也只是理㑹這箇性,吾儒也只理㑹這箇性,只是他不認許多帶來底。",N
Z063321,"""先生曰:""此段若無程先生説,終無人理㑹得透㸔。",N
Z063322,"楊、謝諸説,如何是理㑹得?謝説更乖。",N
Z063325,"如諸公説,將體用一齊,都沒理㑹了。",N
Z063337,"若是一頓便理㑹得,亦豈不好?然非生知安行者,豈有此理?便是生知安行也,須用學。",N
Z063339,"盖能如此,則道理更在其中矣。",N
Z063361,"乾以易知,坤以簡能,是甚意思?如何只容易説過了?乾之體,健而不息,行而不難,故易,坤則順其理而不為故簡,不是容易苟簡也。",C
Z063367,"""先生又曰:""他之無意見,則是不理㑹理,只是胡撞將去。",N
Z063380,"今只理㑹除意見,安知除意見之心,又非所謂意見乎?",N
Z063387,"如禪家乾屎橛等語,其上更無意義,又不得别思義理,將此心都禁遏定乆乆忽自有明快處,方謂之得,此之謂失其本心,故下梢忿欲紛起,恣意猖獗,如劉淳叟軰所為,皆彼自謂不妨者也。",N
Z063393,"又有許多記問、經史典故,又自有許多鶻突學問義理,又戀著鶻突底禪,羣疑塞胸,都沒分曉,不自反躬窮䆒,只管上求下告,問他討禪,被他恣意相薄。",N
Z063403,"舜功云:""陸子静不喜人説性曰:'怕只是自理㑹,不曾分曉,怕人問難。",N
Z063409,"聖賢之教,無内外本末上下,今子静却要理㑹内不管外面却無此理,硬要轉聖賢之説為他説,寧若爾説,且作爾説,不可誣罔。",N
Z063417,"不立文字,也是省事,只是那書,也不是分外底物事,都是説我這道理,從頭理㑹過更好。",N
Z063426,"他應事,也只是杜撰,如何得合道理?""",N
Z063453,"如此却是吾儒與釋氏,同一箇道理。",N
Z063467,"且如一貫,只是萬理,一貫無内外本末、隠顯精粗,皆一以貫之。",C
Z063470,"(錄》云:""先生㸔正淳與金溪往復書云云,釋氏皆空之/下有曰:'學所以貴於&KR0688;書是要入細理㑹。",N
Z063496,"渠自説有見於理,到得做處,一向任私意做去,全不睹是人,同之則喜,異之則怒,至任喜怒胡亂,便打人罵人。",N
Z063502,"""又論説道理,恰似閩中販私鹽底,下靣是私鹽,上靣以鮝魚盖之,使人不覺。",N
Z063508,"因言讀書之法曰:""一句有一句道理,窮得一句,便得這一句道理。",N
Z063512,"(,豈有學聖人之道?臨了却反有失心者,是甚道理?吁!誤人誤人,可悲可痛。",N
Z063514,"今教公之法,只討聖賢之書,逐日逐段,分明理㑹,且降伏其心,遜志以求之,理㑹得一句,便一句理明,理㑹得一段,便一段義明。",N
Z063518,"公㸔此間,諸公每日做工夫,都是逐段逐句理㑹,如此乆之,須漸見些道理。",N
Z063521,"博學審問、謹思明辨,是理㑹甚事?公今莫問陸刪定如何,只認問取自己便了。",N
Z063549,"不知聖人當年領三千來人,積年累嵗,是理㑹甚麽?何故不説道才見得,便教他歸去,自理㑹便了。",N
Z063550,"子静如今也有許多人來從學,亦自長乆相聚,還理㑹箇甚麽?何故不教他自歸去理㑹,只消恁地便了。",N
Z063557,"少間只見得上靣許多道理切身要𦂳去處,不曾理會,而終亦不足以成已。",N
Z063558,"如那一項,却去許多零零碎碎上理㑹,事事要曉得這箇本是要成物,而不及於成已。",N
Z063565,"這箇中本無他,只是平日應事接物之間,每事理㑹,教盡教恰好,無一毫。",N
Z063569,"他却是實見得箇道理恁地,所以不怕天不怕地,一向胡呌胡喊。",N
Z063577,"若理㑹得這箇心了,都无事,後來説却不如此。",N
Z063579,"又曰:""浙中之學,一種只説道理底,又不似他實見得。",N
Z063582,"所以學者便要於此處理㑹,去其惡而全其善。",N
Z063584,"""又曰:""孟子更説甚性善與浩然之氣?孔子便全不説,便是怕人有走作,只教人克己復禮,到克盡己私,復還天理處,自是實見得這箇道理。",N
Z063594,"然他才見了,便發顛狂,豈肯下來做?若有這箇直截道理,聖人那裏教人恁地歩歩做上去?",N
Z063597,"大抵今人多是望風便罵將去,都不曾根䆒,到底見他不是,須子細推原,怎生不是始得?此便是窮理。",N
Z063602,"'先生曰:""此人言極有理。",N
Z063608,"子静謂:'先生教人,只是章句之學,都無箇脱洒道理。",N
Z063611,"自家平日是合當恁地,不當恁地,不是因他説自家行不掩言,方始去行掩其言,而今不欲窮理則己,若欲窮理,如何不在讀書講論?今學者有㡬箇理㑹得章句,也只是渾淪吞棗,終不成。",N
Z063615,"他是向一邊去,抝不轉了,又不信人言語,又怎奈何?他?自家只是理㑹自家是合當做。",N
Z063617,"只是教人就這上做工夫,做得到,便是道理。",N
Z063619,"今不做培飬工夫,如何窮得理?程子言:""動容貎整思慮,則自生敬,敬只是主一也,存此則自然天理明。",C
Z063621,"""此意但涵飬乆之,則天理自然明。",C
Z063622,"今不曾做得此工夫,胸中攪擾駁雜,如何窮得理?如它人不讀書,是不肯去窮理。",C
Z063623,"今要窮理,又無持敬工夫。",C
Z063625,"若肯去窮理,須窮得分明。",C
Z063628,"次日又言:""陸子静、楊敬仲有為己工夫,若肯窮理,當甚有可觀,惜其不改也。",N
Z063677,"伯豐問程子曰:""老子之言,竊弄闔闢者,何也?""曰:""如将欲取之,必固與之之類,是它亦窺得些道理,将來竊弄。",N
Z063678,"如所謂代大匠斵則傷手者,謂如人之惡者,不必自去治它自有别人,與它理㑹,只是占便宜,不肯自犯手做㽦。",N
Z063705,"問老子與鄉原如何?""曰:""老子是出人理之外,不好聲、不好色,又不做官。",N
Z063734,"荘周是箇大秀才,他都理㑹得,只是不把做事。",N
Z063739,"荘子跌蕩,老子収歛,齊脚歛手,荘子却将許多道理,掀飜說,不拘繩墨。",N
Z063756,"'以某觀之,不是矯時,只是不見實理,故不知禮樂刑政之所出,而欲去之。",C
Z063782,"如《佛經,本自逺方外國來,故語音差異,有許多差異字,人都理㑹不得。",N
Z063783,"他便撰許多符呪,千般萬様,教人理㑹不得,極是陋。",N
Z063784,"""蔡云:""道士有箇荘老在上,却不去理㑹。",N
Z063785,"""曰:""如今秀才,讀多少書,理㑹自家道理不出,他又那得心情去理㑹荘、老?""蔡云:""無人理㑹得老子通透大段,鼔動得人,恐非佛教之比。",N
Z063786,"""曰:""公道如何?""蔡云:""縁他帶治國平天下道理在。",N
Z063801,"""周傳》説似乎《荘子》,師於列子云:""先有作者如此,恐是指列子曰:""這自説道理,未必是師列子蔡問:""皆原於道德之意,是誰道德?""曰:""這道德,只自是他道德。",N
Z063810,"""曰:""道理只是這一箇道理。",N
Z063831,"""蔡云:""道理則《榖梁》及七八分。",N
Z063833,"儒教自開闢以來,二帝三王,述天理、順人心,治世教民,厚典庸禮之道,後世聖賢,遂著書立言,以示後世。",C
Z063881,"""曰:""從前理㑹此章不得。",N
Z063903,"甘叔懐説:""先生舊常謂老子也見得此箇道理,只是怕與事物交渉,故其言有曰:'豫兮若冬渉川,猶兮若畏四隣,儼若容廣因以質於先生曰:""老子説話,大抵如此,只是欲得退歩占姦,不要與事物接。",N
Z063908,"如今道家者流,又却都不理㑹得他意思。",N
Z063914,"他曾為柱下史,故禮自是理㑹得,所以與孔子説得如此好。",N
Z063925,"老子却説二生三,便是不理㑹得。",N
Z063954,"因論庖丁解牛一段,至恢恢乎其有餘刃曰:""理之得名以此,目中所見,無全牛熟。",C
Z063966,"若見不分曉,焉敢如此道?要之他病,我雖理㑹得,只是不做。",N
Z064048,"如今恰成箇巫祝,專只理㑹厭禳祈禱,這自經兩節變了。",N
Z064051,"道教最衰,儒教雖不甚振,然猶有學者,班班駮駮,説些義理。",N
Z064061,"論道家三清,今皆無理㑹。",N
Z064067,"今乃以𤣥武為真聖,而作真龜蛇於下,已無義理,而又增天蓬、天猷及翊聖真君作四聖,殊無義理。",N
Z064087,"宋景文説《楞嚴》,前面呪是他經,後面説道理處,是附㑹圓覺》前數叠,稍可看,後面一段淡如一段去,末後二十五定,輸與大誓語,可笑。",N
Z064105,"他既逃其父母,雖説得如何道理也?使不得如此,却自足以斷之矣。",N
Z064107,"如歐陽公只説箇禮法,程子又只説自家義理,皆不見他正贓,却是宋景文捉得他正贓。",N
Z064115,"今則文字極多,大概都是後來中國人,以荘·列説,自文夾揷其間,都沒理㑹了。",N
Z064118,"老子》説他一箇道理,甚縝宻。",N
Z064119,"老子之後有《列子》,亦未甚至,大段不好説列子》是鄭穆公時人,然穆公在孔子前,而《列子》中説孔子則不是鄭穆公時人,乃鄭頃公時人也列子》後有《荘子荘子》模倣《列子》,殊無道理,為他是戰國時人,便有縱横氣象,其文大段豪偉列子》序中説《老子列子》,言語多與佛經相類,覺得是如此。",N
Z064124,"而《清靜經》中,偷此句意思,却説無無亦無,只偷得他色即是空,却不曾理㑹得他受想、行識,亦復如是之意,全無道理。",N
Z064140,"此是齋戒之學一變,遂又説出這一般道理來。",N
Z064213,"如此便倫理自明,不是自家作為出來,皆是自然。",N
Z064231,"荘·老於義理絶滅猶未盡,佛則人倫已壊,至禅則又從頭将許多義理,掃滅無餘。",N
Z064236,"或問佛與荘、老不同處曰:""荘老絶滅,義理未盡,至佛則人倫滅盡,至禅則義理滅盡。",N
Z064237,"""(《方子録》云:""正卿問荘子/與佛所以不盡,曰荘子)(絶滅不盡佛絶滅盡,佛是人倫/滅盡,到禅家,義理都滅盡)佛初入中國,止説修行,未有許多禅底説話。",N
Z064240,"天下只是這道理,終是走不得。",C
Z064250,"他則不食肉、不茹葷,以至投身施虎,此是何理?",C
Z064252,"儒釋雖不同,畢竟只是一理。",C
Z064256,"吾儒心雖虚而理則實,若釋氏則一向歸空寂去了。",C
Z064262,"問儒釋之辨,莫只是虚實兩字上分别,曰:""未須理㑹。",N
Z064267,"若只説道我見箇空,而不知有箇實底道理,却做甚用得?譬如一淵清水,清冷徹底看來,一如無水相似。",C
Z064272,"吾以心與理為一,彼以心與理為二,亦非固欲如此,乃是見處不同。",C
Z064273,"彼見得心空而無理,此見得心雖空,而萬理咸備也。",C
Z064276,"儒者以理為不生不滅,釋氏以神識為不生不滅。",C
Z064280,"問:""先生以釋氏之説為空為無理,以空言,似不若無理二字,切中其病。",C
Z064281,"""曰:""惟其無理,是以為空。",C
Z064290,"""所謂近理者,指此等處否?""曰:""然。",U
Z064293,"曹問:""何以分别儒、釋差處?""曰:""只如説天命之謂性,釋氏便不識了,便遽説是空覺,吾儒説底是實理,看他便錯了。",C
Z064303,"恁地見得破,如何解説不通?又如實際理地,不受一塵,萬行叢中,不捨一法等語,這是他後來桀黠底,又撰出這一話來,倚傍吾儒道理,正所謂遁辭知其所窮。",N
Z064304,"且如人生一世間,須且理㑹切實處。",N
Z064306,"若不自㑹做主,更理㑹甚麽?然求所以識那切實處,則莫切於聖人之書。",N
Z064325,"今之禅家,皆破其説,以為有理路落窠臼,有礙,正當知見。",N
Z064326,"今之禅家,多是麻三斤、乾屎橛之説,謂之不落窠臼,不堕理路,妙喜之説,便是如此。",N
Z064331,"故學禅者,只是把一箇話頭去看,如何是佛,麻三斤之類,又都無義理,得穿鑿看來看去,工夫到時,&KR0008;似打一箇失落一般,便是參學事畢。",N
Z064334,"但他都無義理,只是箇空寂。",N
Z064335,"儒者之學,則有許多義理,若看得透徹,則可以貫事物,可以洞古今。",N
Z064336,"(廣○《士毅録》云:""釋氏云:'置之一處,無事不辦/此外别有何法?只是釋氏沒道理,自呀将去。",N
Z064349,然而須是理㑹旦晝之所為。,N
Z064359,"若如禅者所見,只看得箇主人翁便了,其動而不中理者,都不管矣。",N
Z064362,"主人翁處若如此惺惺,成甚道理?向曾覽《四家録》,有些説話,極好笑,亦可駭。",N
Z064369,"徐子融有枯稿有性無性之論,先生曰:""性只是理,有是物,斯有是理。",C
Z064374,"故上蔡云'佛氏所謂性正,聖人所謂心,佛氏所謂心正,聖人所謂意心只是該得這理。",C
Z064377,"聖人則視有視之理,聽有聽之理,言有言之理,動有動之理,思有思之理,如箕子所謂'明聰從恭睿'是也。",C
Z064404,"将見喜所不當喜,怒所不當怒,為所不當為,他只是直衝去,更不理㑹理。",N
Z064405,"吾儒必要理㑹,坐之理當如尸,立之理當如齊如頭,容便要直,所以釋氏無理。",N
Z064406,"知覺之理是性,所以當如此者,釋氏不知他,但知知覺沒這理,故孝也得,不孝也得。",C
Z064434,"儒者則全體中自有許多道理,各自有分别,有是非,降𠂻秉彛,無不各具此理。",C
Z064480,"凡遇事,先須識得箇邪正是非,盡掃私見,則至公之理自存大雅》云:""釋氏欲驅除物累,至不分善惡,皆欲掃盡""云。",C
Z064517,"不知陳了翁一生理㑹這箇是有甚麽好處,也不㑹厭,可惜極好底秀才,只恁地被它引去了。",N
Z064518,"""又曰:""其言旁引廣諭,説神説鬼,只是一箇天地萬物,皆具此理而已。",C
Z064537,"要之佛氏偏處,只是虚其理,理是實理,他却虚了,故於大本不立也。",C
Z064543,"""因檢《近思録》,有云:'佛有一箇覺之理,可言敬以直内矣。",C
Z064553,"楞嚴經》本只是呪語,後來房融添入許多道理説話。",N
Z064561,"因言:""後世被他佛法横入來,鬼神也沒理㑹了。",N
Z064590,"禅只是一箇呆守法,如麻三斤乾屎橛,他道理初不在這上,只是教他麻了心,只思量這一路,專一積久,忽有見處,便是悟。",N
Z064601,"""或曰:""不理㑹得,也是一事不了。",N
Z064604,"""曰:""所以伊川説佛氏之言近理,謂此類也。",N
Z064605,"它也㣲見得這意思,要籠絡這箇道理,只是它用處全差,所以都間斷相接不著。",N
Z064609,"'又自注云:'此義非仁義之義,乃理義之義甚好。",N
Z064611,"他雖説理義,何嘗夣見?其後杲老亦非之云:'理義之義,便是仁義之義,如何把虚空打做兩截?""",N
Z064643,"""先生曰:""它平日只理㑹,臨行一節,又却如此。",N
Z064659,"若如愛親之愛,渠便以為有縁,故父母棄而不飬,而遇虎之饑餓,則捨身以食之,此何義理耶?""",N
Z064670,"人生有一塊物事,包褁在裏,及其既死,此箇物事,又㑹去做張三,做了張三,又㑹做王二,便如人做官,做了這官,任滿,又去做别官,只是無這道理。",N
Z064744,"所以横渠有釋氏兩末之論,只説得兩邊末梢頭,中間真實道理,却不曾識。",N
Z064754,"且是省力,誰不悦而趨之?王介甫平生讀許多書,説許多道理,臨了捨宅為寺,却請兩箇僧來住持,也是被他笑。",N
Z064783,"先生顰蹙曰:'柰何棄人倫、滅天理至此?'某曰:""此僧乃其家之長子。",N
Z064791,"本朝歐陽公排佛,就禮法上論,二程就理上論,終不如宋景文公捉得正贓出。",N
Z064799,"它只要理㑹箇寂滅,不知須強要寂滅,它做甚?既寂滅後,却作何用?何况號為尊宿禅和者,亦何曾寂滅得?近世如宗杲做事,全不通㸃檢,喜怒更不中節。",N
Z064830,"佛以空為見,其見已錯,所以都錯義利,又何足以為辨?舊嘗參䆒後,頗疑其不是,及見李先生之言,初亦信未及,亦且背一壁放,且理㑹學問看如何?後年嵗間,漸見其非。",N
Z064848,"如王介甫大綱都不曾理㑹,却纎悉於細微之間,所以弊也。",N
Z064856,"被他辭直理順了,所以難取。",N
Z064860,(因説先世理平/公仕江南死事),N
Z064887,"問:""開寳九年,不待踰年而遂改元,何也?""曰:""這是開國之初,一時人材麄踈,理㑹不得。",N
Z064889,"才卿問:""秦、漢以下,無一人知講學明理,所以無善治?""曰:""然。",N
Z064905,"且如今有為人後者,一日所後之父與所生之父相對坐,其子來喚所後父為父,終不成,又喚所生父為父,這自是道理,不可試坐仁宗於此,亦坐濮王於此,使英宗過焉,終不成,都喚兩人為父,只縁衆人道是死後為鬼神不可考,胡亂呼都不妨,都不思道理,不可如此。",N
Z064945,"神宗理㑹得文字,極喜陳殿院文,嘗於太學中,取其程文閲之,每得則貯之錦囊中。",N
Z064957,"一旦講筵,説書,至乂用三徳發問云:""只是此三者,還更有這也,問得無情理。",N
Z065001,"徽宗大恐,遂招引到張㲄來,不柰何斬其首與金人,又作道理,分雪天祚之事,遂啓其輕侮之心。",N
Z065048,"張魏公在平江,湯東野作守,有傳云:""除書到,湯訪于魏公,公云:'可遣一識文理人,先去拆㸔。",N
Z065228,"""問:""岳侯若做事何如?""張、韓曰:""張、韓所不及,却是它識道理了。",N
Z065405,"今頃刻便退,君臣如何得同心理㑹事?六朝時,尚有對案畵勑之語,若有一案,猶使大臣,畧憑倚細説,如今公吏們呈文字相似,亦得子細。",N
Z065406,"又云:""直要理㑹事。",N
Z065410,"或一二月、或四五月,或一年或兩三年,如何得了?某在漳州,要理㑹某事,集諸同官商量,皆逡廵泛泛,無敢向前,如此㡬時得了。",N
Z065412,"少間若更有甚商量,亦只是就這上理㑹,寫得在這裏定了,便不到推延。",N
Z065450,"中書/自理㑹中書事,尚書自理㑹尚書事,門下自理)如有除授,則宰執同共議定,當筆宰執判過,授中書舍人做上去,再下中書,中書下門下,門下下尚書,書行,給舍繳駁,猶州郡行下事,須幕職官僉押,如有不是,得以論執。",N
Z065460,"只縁改官制時,初無斬新排到理㑹底説,故如此牽拖舊職,不成倫序。",N
Z065464,"這般所在,都沒理㑹。",N
Z065475,"秦檜妻封兩國,范伯達笑之曰:""一妻而為兩國夫人,是甚義理?""故京皆改随其夫號。",N
Z065511,"凡兵事則屬使院,民事則屬州院,刑獄則屬司理院,三者分屬,不相侵越。",N
Z065512,"司法專檢法,司户專掌倉庫,然司理既結獄,須推判官簽押,方為圓備,不然則不敢結斷。",N
Z065515,"司法、司理、司户三者,尚仍舊。",N
Z065519,"舊嘗疑州院即是司理院,後閲范文正公集》有云:""如使院、州院,宜併省歸一方知不然,因曉州院、使院之别。",N
Z065652,"》,後來勑令格式,罪皆太重不如律乾道淳熈新書》,更是雜亂,一時法官,不識制法本意,不合於理者甚多。",N
Z065653,"又或有是計囑,妄立條例者,如母已出嫁,欲賣産業,必須出母著押之類,此皆非理。",N
Z065783,"且如一箇范文正公,自做秀才時,便以天下為己任,無一事不理㑹過,一旦仁宗大用之,便做出許多事業。",N
Z065826,"但只是如此便了,於理未見,故不得中。",C
Z065839,"大抵前軰議論,麄而大,今日議論細而小,不可不理㑹。",N
Z065846,"若當時稍加信重,把二先生義理繼之,則可以一變,而乃為王氏所壊。",N
Z065855,"本朝孫石軰,忽然出來,發明一箇平正底道理自好。",N
Z065864,"嘉祐前軰如此厚重,胡安定於義理不分明,然是甚氣象?",N
Z065872,"安定胡先生,只據他所知,説得義理平正明白,無一些𤣥妙。",N
Z065887,"""曰:""亦有此理。",C
Z065907,"韓魏公、富鄭公皆言新法不便,韓公更能論列,上面不從,他也委曲作箇道理,著行他底。",N
Z065910,"今事有不便,但當如韓公論列,若不從,也須做道理減省了。",N
Z065933,"或曰:""恐無此理。",C
Z065943,"陳烈初年讀書,不理㑹,得又不記,因讀《孟子》求放心一段,遂謝絶人事,靜坐室中,數月後㸔文字,記性加數,倍,又聰明。",N
Z065950,"且如仁宗朝,是甚次第時節,國勢却如此緩弱,事多不理。",N
Z065954,"""又曰:""介甫變法,固有以召亂,後來又却不别去整理,一向放倒,亦無縁治安。",N
Z065975,"然天下之財,未嘗不足,特不知生財之道,無善理財之人,故常患其不足。",N
Z065977,"後來纔作参政第二日,便專措置理財,徧置囬易庫,以籠天下之利,謂《周禮》泉府之職,正是如此。",N
Z066001,"先生論荆公之學所以差者,以其見道理不透徹,因云:""洞視千古,無有見道理不透徹,而所説所行不差者。",N
Z066008,"因語荆公,陸子静云:""他當時不合於法度上理㑹。",N
Z066009,"""語之云:""法度如何不理㑹?只是他所理㑹,非三代法度。",N
Z066021,"'曰:'亦屢説孫兒,都未理㑹得。",N
Z066038,"'此只是把持他,元不曾就道理上理㑹,如何説得他倒?""",N
Z066039,"伯豐問《四明尊堯集》,曰:""只以討閙,却不於道理上理㑹。",N
Z066040,"盖它止是於利害上見得,於義理全踈。",N
Z066054,"字本來無許多義理,他要箇箇如此做出來,又要照顧得前後,要相貫通。",N
Z066067,"荆公後來所以全不用許多儒臣,也是各家都説得沒理㑹。",N
Z066068,"如東坡以前進説許多如均户口、較賦役、教戦守、定軍制、倡勇敢之類,是煞要出來,整理弊壊處。",N
Z066071,恁地都一齊沒理㑹始得。,N
Z066073,"當時於此合理㑹,如何得㑹破蕩?晁以道文集,有論役法處煞好。",N
Z066095,"近㸔《博古圖》,更不成文理,更不可理㑹,也是怪。",N
Z066113,"""因言:""本朝飬兵蠧國,更無人去源頭理㑹,只管從枝葉上去,添兵添將。",N
Z066120,"以某觀之,當時何不整理親軍?自是可用,却别創一軍,又增其費。",N
Z066125,"盖此是已成之事,初時人固有)(怨者,後來做得成,想人亦安之矣,却將來廢了,可惜/因言軍政,後來因事而添者甚多,添得新者,却不理)(㑹舊時有者,祖宗只有許多禁軍,散在諸州,謂之禁/軍者,乃天子所用之軍,不許他役,而今添得許多御)(前諸軍分屯了,故諸州舊有禁軍,皆不理㑹。",N
Z066172,"既有箇天下,兵須用練,弊須用革,事須用整頓,如何一切不為得?""又曰:""元祐諸賢,多是閉著門説道理底。",N
Z066180,"元祐特立一司名理訴所,令熈、豐間有所屈抑者,盡來雪理,此元祐人之過也。",N
Z066186,"范淳夫論治道處極善,到説義理處,却有未精。",N
Z066223,"渠不知輔導少主之理當如此,故伊川一向被他論列,是他見識只如此。",N
Z066228,"其本原,只在開導人主心術,使人主知不賞私恩、不罰私怨之理,則蔡何足慮?元城亦不是私意,只是言不當如此。",N
Z066301,"㸔來别無道理,只有箇是非,若不理㑹得是非分明,便不成人。",N
Z066305,"且要理㑹這箇,教明白,始得這箇是處,便即是道,便是所謂天命之謂性,率性之謂道。",N
Z066307,"做得是,便合道理,纔不是,便不合道理。",N
Z066311,"這箇道理,直是要分明細入於毫髮,更無些子夾雜。",N
Z066318,"問二蘓之學,得於佛、老,於這邉道理,元無見處,所以其説多走作曰:""㸔來只是不㑹子細讀書,它見佛家之説,直截簡易,驚動人耳目,所以都被引去。",N
Z066324,"二蘓所以主張箇一與中者,只是要恁含糊不分别,所以横説竪説,善作惡作,都不㑹道理也。",N
Z066403,"既是逝者如斯,如何不往?盈虗如代,如何不消長?既不往來、不消長,却是箇甚底物事?這箇道理,其來無盡,其往無窮。",C
Z066405,"既是往者如斯,盈虗者如代,便是這道理流行不已也。",A
Z066432,這道理只是一箇道理。,C
Z066436,"一語一黙,一動一静,一飲一食,皆有理,纔不是,便是違這理。",C
Z066442,"聖賢與衆人,皆具此理,衆人自不覺察耳。",C
Z066445,"""又曰:""萬理皆具於吾心,須就自家身已做工夫,方始應得萬理萬事。",C
Z066454,"盖聖人行事,皆是胸中天理,自然發出來,不可已者,不可勉强有為為之。",A
Z066530,"沙随之論,大槩要考細碎制度,不要人説義理,與致堂説皆相反。",N
Z066613,"了翁平生於取舍處,㸔得極分明,從此有入,凡作文,多好言此理。",N
Z066664,"""杲曰:""如此則相公在言路時,論他則甚?""張笑曰:""公便理㑹不得,只是後生死急要官做後如此。",N
Z066680,"京四次入相,後至盲廢,始終只用不患無財,患不能理財之説,其原自荆公。",N
Z066696,"金人初一畨退時,是甚時節?臺諫却别不曾理㑹得事,三五箇月,只反倒得京逐數百里,慢慢移去,結末方移儋州,及到潭州遂死。",N
Z066746,"若使有好人在上,收拾將去,豈不做好人?只縁時節不好,義理之心,不足以勝其利欲之心,遂由徑捷出,無所不至。",N
Z066782,"舊嘗作帥時,早間理㑹公事,飯後與屬官相見,皆要穿執如法,各人禀職事了,相與久坐,説話議論,又各随其人,問難教戒,所以鞭䇿者甚至,故有人為其屬者,無不有所知曉事。",N
Z066957,"'先生曰:'李丞相有大名,當時誰不追咎其不用,以至於此?'上意亦傾向之,潜善因而推之,背後却令顔岐言之,情理必是如此。",N
Z067056,"若幸而得至江,則諸將盡扼江上,責我以擅棄歸之罪,亦必盡殺我,決無可生之理。",N
Z067075,"且如好伊、洛之學,又不大段理㑹得,故皆為人以是欺之。",N
Z067085,"及至秦公,則百官凡有所禀白,更無酬酢/畧不可否,但付與吏人,少間更沒理㑹,此事便沉埋)(了如此,謂之秦/公勝趙公可乎?"")",N
Z067159,"""/便放下不問,雖公筵,亦只令去通判處理㑹。",N
Z067168,"先生曰:""秦相自為樞)(宻使,不理㑹事,及與趙公並相,一切聼其所為,皆富/直柔教之也。",N
Z067232,"""問張、趙二公優劣,曰:""若但論理㑹,在朝政,進退人才,趙公又較縝宻無疎失。",N
Z067238,"""(僴○《儒用錄》云:""或問:'趙忠簡公與魏公,材品如何?'/曰:""趙公於軍旅邊事上,不甚諳練,於國事人才上)(却理㑹得精宻,仍更持重。",N
Z067359,"""(儒用○《徳明錄》云:""秦相曾語胡和/仲云:'先丈議論固好,然行不得和)(仲問:""既是議論好,何故不可行?'秦云:'仲尼垂世立教,/且説箇道理如此,以示人如何?'便一一行得一日又)(語和仲云:'栁下恵降志辱身如何?'和仲對云:'降志辱/身,是下恵之和,未若彼夷、齊不降其志,不辱其身秦)(曰:'不然也。",N
Z067381,"/公既説好,如何行一句不得?'曰:'不特先丈文字如此)(聖賢議論,亦豈盡可行?只是且教世間人知得,有這/一般道理○又《燾錄》云或問信而好古曰而今人多)(不好古,皆是他不信因舉秦檜之嘗與胡和仲説如/先公觧《春秋》,儘好議論,只是无一句行得。",N
Z067528,"天下事,無不理㑹得,只是㐫惡可畏甚戚里。",N
Z067532,"黄豐知興化日,有人有一弟,因爭兄財不與,遂以其兄嘗編錄得胡銓上書言秦檜𦂳要》數語,告以為:""兄罵秦太師,官司亦以尋常,不曾為理㑹。",N
Z067534,"一日福州帥張某過其人,直訴之於帥,為有人罵太師,黄不為理㑹。",N
Z067535,"帥上其事於秦,即時攝取黄下大理,并其妻孥皆繫之。",N
Z067553,"韓徑使人守察院門云:""黄察院有公事未了,要去理㑹,秦見不是道理。",N
Z067557,"後其黨人欲為料理,其夫人自陳云:""妾有㡬子,林非是林遂貶何地?林死有子,今皆無祿,乃檜親孫也。",N
Z067587,"當時理㑹秦氏諸公,又宣諭止了。",N
Z067759,"或問:""胡邦衡在新州十七八年無恙?""先生曰:""天生天殺,道之理也。",C
Z067778,"大約用三載考績之法,一年一切了,今年年日日理㑹,官員磨勘。",N
Z067790,"汪聖錫不直潘子賤直前事云:""無緣聼得殿上語,向宜卿云:'吾當時之言,尹和靖某事,又為朱子發理㑹䘏典,子賤當時為吕居仁所賣。",N
